Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-30T23:52:32.000Z,False,朝活して読書したら気がついたら寝てましたょ,1,0,0,48,[],[],[],https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-30T23:51:33.000Z,False,｢感動したな～｣という意味で使われている画像です。お幸せに,1,0,2,58,[],[],"['\\u203c\\ufe0f', '\\u2728']",https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-30T23:50:20.000Z,False,"アリだと思います私はインプラント型にしましたワイヤー型よりも多分安いですし。
なによりワイヤー型は日中も固定するのが難点なんですよね(^_^;)",0,0,2,37,[],[],"['\\u203c\\ufe0f', '\\u203c\\ufe0f']",https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-30T22:48:31.000Z,False,そいちさん、おはようございます常識を打ち破りましょうめちゃくちゃ費用かかりますが、歯科矯正も手段あるかもですよ。現代医学は進歩してます,1,0,2,35,[],[],"['\\U0001f60a', '\\u203c\\ufe0f', '\\u203c\\ufe0f']",https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
シンチャオ︰三菱UFJ全力少年(Lv35),@Nifty50JEPI1489,2023-09-30T22:45:59.000Z,False,"かぴさん、おはようございます(*^^*)
また寝てしまい今起きましたꉂ𐤔",1,0,1,30,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1613035622637400064/aCQEOj87_normal.jpg
Nifty50,@HowISeeIt50,2023-09-30T22:19:59.000Z,False,Traitor CLOWN,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:17:15.000Z,False,GOP ,0,0,0,1,[],[],['\\U0001f921'],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:18:07.000Z,False,Terrorist clown,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:16:25.000Z,False,Right wing GOP Terrorist ,0,0,0,1,[],[],['\\U0001f921'],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:15:10.000Z,False,Weren’t you just alleged to have raped a little girl? I think that is worse!,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:14:08.000Z,False,Isn’t Troy the one who is alleged of raping a little girl?,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:12:56.000Z,False,GOP Clowns,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Stock Burner,@Vande1113,2023-09-30T22:12:47.000Z,False,"Trading for donation  
A small contribution from stock burner family!!!!
Jay hind  #Finnifty #nifty50 #expiry #OdishaTrainAccident  #donation #VerifiedBySensibull",0,0,0,108,"['#Finnifty', '#nifty50', '#expiry', '#OdishaTrainAccident', '#donation', '#VerifiedBySensibull']",[],"['\\U0001f64f', '\\U0001f1ee\\U0001f1f3']",https://pbs.twimg.com/profile_images/1708465415125454848/vz6h1_FE_normal.jpg
Nifty50,@HowISeeIt50,2023-09-30T22:12:23.000Z,False,GOP Clowns,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:11:49.000Z,False,GOP CLOWNS,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:10:46.000Z,False,GOP clowns,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:09:47.000Z,False,GOP CLOWN SHOW,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-30T22:08:58.000Z,False,GOP CLOWNS,0,0,0,4,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
