Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image
Stock market news tracker_DS,@deepika63379858,2023-09-29T15:52:20.000Z,False,"#Jefferies gives buy #Chola Fin, says co launched equity issuance through QIP of up to Rs 2,000 cr. CCDS will be convertible at 15/16.5% discount to avg share price during Sept 25-26#nse #bse #sensex #nifty50 #banknifty   #sharemarket #indiansharemarket",0,2,2,66,"['#Jefferies', '#Chola', '#nse', '#bse', '#sensex', '#nifty50', '#banknifty', '#sharemarket', '#indiansharemarket']","['@nifty', '@niftybank']",[],https://pbs.twimg.com/profile_images/1657812573155123200/RV01NoA1_normal.jpg
Stock market news tracker_DS,@deepika63379858,2023-09-29T15:51:38.000Z,False,#Sentimental negative for #MCXMCX Says-  SEBI Advises The Exchange To Keep The Proposed Go-Live Of CDP In Abeyanc#nse #bse #sensex #nifty50 #banknifty   #sharemarket #indiansharemarket,0,2,3,68,"['#Sentimental', '#MCX', '#nse', '#bse', '#sensex', '#nifty50', '#banknifty', '#sharemarket', '#indiansharemarket']","['@nifty', '@niftybank']",[],https://pbs.twimg.com/profile_images/1657812573155123200/RV01NoA1_normal.jpg
Vinod,@Vinodrt,2023-09-29T15:47:54.000Z,False,#VEDL #stockstobuy #Breakoutstocks - I wont mind taking a risk at cmp #rsistudy #stockstudy #nifty50 #investing #sensex #trading #nse #traders #stockstotrade #stockmarket #marketing #investing #zerodha,1,0,3,240,"['#VEDL', '#stockstobuy', '#Breakoutstocks', '#rsistudy', '#stockstudy', '#nifty50', '#investing', '#sensex', '#trading', '#nse', '#traders', '#stockstotrade', '#stockmarket', '#marketing', '#investing', '#zerodha']",[],[],https://pbs.twimg.com/profile_images/1645383615973560320/ZgM2vIAy_normal.jpg
Stockify,@Stockify16,2023-09-29T15:47:03.000Z,False,"Ashoka Buildcon

50% Return In Just 3 Months

Holding for Target 155

Amazing Returns #BREAKOUTSTOCKS #StockMarketindia#Bullish #BullMarket #StocksInFocus #Nifty #Nifty50 #Banknifty #Niftybank #Stocks #Stockstobuy#StockmarketIndia #stockstowatch",0,0,2,280,"['#BREAKOUTSTOCKS', '#StockMarketindia', '#Bullish', '#BullMarket', '#StocksInFocus', '#Nifty', '#Nifty50', '#Banknifty', '#Niftybank', '#Stocks', '#Stockstobuy', '#StockmarketIndia', '#stockstowatch']",[],['\\U0001f60d'],https://pbs.twimg.com/profile_images/1703426352568025088/jOaWtsyo_normal.jpg
The Solo Trader,@the_solo_trader,2023-09-29T15:43:44.000Z,False,"Iron Condor Strategy
October 1st Week Trade Update Managed Risk Intraday Wise #sharemarket #BankNiftyOptions #Banknifty #tradingpsychology #TradingSignals #tradingstrategy #TradingOpportunity #nifty50",0,0,0,89,"['#sharemarket', '#BankNiftyOptions', '#Banknifty', '#tradingpsychology', '#TradingSignals', '#tradingstrategy', '#TradingOpportunity', '#nifty50']",[],"['\\U0001f64b\\U0001f3fc\\u200d\\u2642\\ufe0f', '\\U0001f4af']",https://pbs.twimg.com/profile_images/1575746171288838144/SoaI18OS_normal.jpg
Raj Kumar-Option Trader,@RealRajkr,2023-09-29T15:42:47.000Z,False,"Why trader post everyday that today gain so  n so.
Are they reporting to someone . #fake #finfluenccer #furus #nifty50",0,0,0,42,"['#fake', '#finfluenccer', '#furus', '#nifty50']",[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1586584283053174784/84Nb0biJ_normal.jpg
Stock analayzer _UV,@FanclubDanish,2023-09-29T15:42:16.000Z,False,"Kesa Raha aapka pura #week .
What's your view for #Tuesday.#Nifty #nifty50 #banknifty #sharemarket #PAKvNZ #PAKvsNZ #Balochistan #AsianGames2023 #StocksToBuy",0,0,1,404,"['#week', '#Tuesday', '#Nifty', '#nifty50', '#banknifty', '#sharemarket', '#PAKvNZ', '#PAKvsNZ', '#Balochistan', '#AsianGames2023', '#StocksToBuy']",[],[],https://pbs.twimg.com/profile_images/1703459612308246528/PlxMdEAQ_normal.jpg
Reliable Trader,@reliabletrader0,2023-09-29T15:40:13.000Z,False,"#today My Performance and #Retruns 
Watch My Telegram Channel 
➤ https://t.me/reliable_trader0…#nifty #nifty50 #NiftyBank #trading #Strategy #StocksToBuy #stocks #StockMarket #sharemarket #OptionsTrading #TradingView #tradingpsychology #optiontrading #optionbuying",0,0,0,110,"['#today', '#Retruns', '#nifty', '#nifty50', '#NiftyBank', '#trading', '#Strategy', '#StocksToBuy', '#stocks', '#StockMarket', '#sharemarket', '#OptionsTrading', '#TradingView', '#tradingpsychology', '#optiontrading', '#optionbuying']",[],[],https://pbs.twimg.com/profile_images/1630006568703107073/ethmudYY_normal.jpg
Stocks to buy / avoid,@Sarab75219750,2023-09-29T15:39:41.000Z,True,Made a low of 2250 today nearly 500rs gone in 4 days #nuvamawealth #nifty50 #StocksToBuy #stockmarkets #dowjones,1,0,5,"1,024","['#nuvamawealth', '#nifty50', '#StocksToBuy', '#stockmarkets', '#dowjones']",[],[],https://pbs.twimg.com/profile_images/1338548183471771649/a3BPPG3p_normal.jpg
Ankit Patel,@AnkitPatel351,2023-09-29T15:39:30.000Z,False,"My latest video of IronFly September Expiry Trade.

44000 rs profit

RoI = 4% appx#OptionsTrading#Optionselling#Ironfly#zerodha#sensibull#nifty50#niftyOptions",0,0,1,54,"['#OptionsTrading', '#Optionselling', '#Ironfly', '#zerodha', '#sensibull', '#nifty50', '#niftyOptions']",[],[],https://pbs.twimg.com/profile_images/1625211405711605760/r4vQu_SX_normal.jpg
Chartered Investor,@equity_reward,2023-09-29T15:37:55.000Z,False,"#Nifty50 #stockmarketcrash 

FII 
Index Futures 
Long Short ratio 28: 72 
 
FII net sold -  ₹ 1685 cr 
DII net bought + ₹ 2751 cr

It seems we may soon see some decent short covering in future

Nifty target  21000",0,0,0,86,"['#Nifty50', '#stockmarketcrash']",[],['\\U0001f3af'],https://pbs.twimg.com/profile_images/1361057727716368385/gf5bk0GD_normal.jpg
Rishi Rajdev,@rajdev_rishi,2023-09-29T15:36:35.000Z,False,"""The big money is not in the buying or selling, but in waiting""
    ~ Charlie Munger

Many times even the dumbest of the decisions look extremely good & fruitful if you give it enough time to play it's part.#investing #nifty #nifty50 #stockmarkets #banknifty",0,0,2,141,"['#investing', '#nifty', '#nifty50', '#stockmarkets', '#banknifty']",[],[],https://pbs.twimg.com/profile_images/1593588659839963136/cvoooSs4_normal.jpg
Rahul Datta.,@tweetoRahul,2023-09-29T15:35:52.000Z,False, govt. shutdown poised to start on this Sunday. #IndianEquity #Indian #CapitalMarket #Boom #Sustainable #Economy #Growth #Nifty50 #Sensex #BankNifty  will Lead from the front.,0,0,0,77,"['#IndianEquity', '#Indian', '#CapitalMarket', '#Boom', '#Sustainable', '#Economy', '#Growth', '#Nifty50', '#Sensex', '#BankNifty']",[],"['\\U0001f1fa\\U0001f1f8', '\\U0001f1ee\\U0001f1f3']",https://pbs.twimg.com/profile_images/1621571318461378560/DII5jacu_normal.jpg
nifty50trade,@nifty50trade,2023-09-29T15:35:52.000Z,False,"#nse #bse #dowjones#nasdaq #nifty50trade #sensex #nifty #nifty50Esports looking for acceptance as one of the top three sports in India, says NODWIN Gaming MD",0,0,1,124,"['#nse', '#bse', '#dowjones', '#nasdaq', '#nifty50trade', '#sensex', '#nifty', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1708401765367037952/3uyQYWxx_normal.jpg
SachinKsd1,@sachinksd1,2023-09-29T15:35:05.000Z,False,"If u think #nifty50 has done of correction

Check the weekly chart again .
Same is with #banknifty",0,0,0,78,"['#nifty50', '#banknifty']",[],[],https://pbs.twimg.com/profile_images/1389424050716352522/TrOEH8tF_normal.jpg
Stock analayzer _UV,@FanclubDanish,2023-09-29T15:34:16.000Z,False,Dekhlo bhai. Gaadi chal padi hai #coalindia ki.#Nifty #nifty50 #sharemarket #YouTube #PAKvsNZ #NarendraModi #StocksToBuy #Trending,0,0,1,190,"['#coalindia', '#Nifty', '#nifty50', '#sharemarket', '#YouTube', '#PAKvsNZ', '#NarendraModi', '#StocksToBuy', '#Trending']",[],[],https://pbs.twimg.com/profile_images/1703459612308246528/PlxMdEAQ_normal.jpg
Vijay,@hiwistler,2023-09-29T15:34:13.000Z,False,"#JBCHEPHAR  JB Chemicals & Pharmaceuticals
+ 5.74%#nifty50",0,0,0,37,"['#JBCHEPHAR', '#nifty50']",[],['\\u2705'],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Neha Singhal,@livetradewithme,2023-09-29T15:33:05.000Z,False,"One more

Trading with paint trend main hai kya? #nifty50 #Sensex #Finnifty #nseindia #NiftyFifty #Taxaudit Futures #VerifiedBySensibull 500 USDT #StocksToBuy #Vedanta",0,1,6,"1,531","['#nifty50', '#Sensex', '#Finnifty', '#nseindia', '#NiftyFifty', '#Taxaudit', '#VerifiedBySensibull', '#StocksToBuy', '#Vedanta']",[],[],https://pbs.twimg.com/profile_images/1685471354173403136/y6a5vMhB_normal.jpg
SBN Co,@sbn_co,2023-09-29T15:30:37.000Z,False,Securities in Ban For Trade Date 29 Sept'23:#indiacem#ZEEL#granules#manappuram#Chambalfert#deltacorp#BALRAMCHIN#HINDCOPPER#ibulhsgfin#nifty - FnO Ban List#GIFTNIFTY #djia #nifty50 #banknifty #niftybank #mwpl,0,0,0,972,"['#indiacem', '#ZEEL', '#granules', '#manappuram', '#Chambalfert', '#deltacorp', '#BALRAMCHIN', '#HINDCOPPER', '#ibulhsgfin', '#nifty', '#GIFTNIFTY', '#djia', '#nifty50', '#banknifty', '#niftybank', '#mwpl']",[],[],https://pbs.twimg.com/profile_images/1649000749542825984/ycQRnrIb_normal.jpg
Purushottam,@Purushottam1502,2023-09-29T15:28:47.000Z,False,Let see.. how #Nifty50 levels worked today.,0,0,0,31,['#Nifty50'],[],[],https://pbs.twimg.com/profile_images/1393513245957255168/x03WDRpm_normal.jpg
Nifty Today,@nifty50today,2023-09-29T15:27:12.000Z,False,,0,0,0,397,[],[],['\\U0001f604'],https://pbs.twimg.com/profile_images/1695454711292346368/VKi_Yw5p_normal.jpg
nifty50trade,@nifty50trade,2023-09-29T15:26:31.000Z,False,"#nse #bse #dowjones#nasdaq #nifty50trade #sensex #nifty #nifty50""Oil falls as macroeconomic concerns dampen price rally""",0,0,0,107,"['#nse', '#bse', '#dowjones', '#nasdaq', '#nifty50trade', '#sensex', '#nifty', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1708401765367037952/3uyQYWxx_normal.jpg
Pankaj Ladha,@pankajladha_,2023-09-29T15:26:23.000Z,True,Has HDFC Bank entered into a bear phase?#nifty50 #sensex #HDFCBank,1,1,5,"1,450","['#nifty50', '#sensex', '#HDFCBank']",[],[],https://pbs.twimg.com/profile_images/1037753006194716672/h6Dcxn69_normal.jpg
nifty50trade,@nifty50trade,2023-09-29T15:25:47.000Z,False,"#nse #bse #dowjones#nasdaq #nifty50trade #sensex #nifty #nifty50""U.S. stocks are rising after better than expected monthly inflation data""",0,0,0,95,"['#nse', '#bse', '#dowjones', '#nasdaq', '#nifty50trade', '#sensex', '#nifty', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1708401765367037952/3uyQYWxx_normal.jpg
The Grow Tech Algo software,@GrowtechAlgo,2023-09-29T15:23:49.000Z,False,"The Nifty 50 index was launched on April 22, 1996 with the base date of the index as November 3, 1995, which was the start date of equity trading on NSE.

Follow #tatashares #tatasteel #TataPower #stockmarketindia #livestock #sharemarketindia #bse #nse",0,0,1,33,"['#tatashares', '#tatasteel', '#TataPower', '#stockmarketindia', '#livestock', '#sharemarketindia', '#bse', '#nse']",['@growtechalgo'],[],https://pbs.twimg.com/profile_images/1701271937178017792/oER8kwu4_normal.jpg
DAILY TRADING LEVEL,@Soham_Khanpara,2023-09-29T15:23:00.000Z,False,NIFTY50 AND BANKNIFTY LEVELS FOR (03/10/2023) Market give good movement upside and near closing give bearish movement this is considered as profit booking but Nifty stand at support here only watching time for market. Don't trade in FOMO.,0,0,1,21,[],[],"['\\u26a0\\ufe0f', '\\u26a0\\ufe0f', '\\u26a0\\ufe0f']",https://pbs.twimg.com/profile_images/1685609553277374465/-UPz9qKf_normal.jpg
Vijay,@hiwistler,2023-09-29T15:19:45.000Z,False,Housing & Urban Development  #HUDCO  + 6%Glenmark Pharmaceuticals  #Glenmark  + 9.88% (On a high volume)#nifty50,0,0,1,260,"['#HUDCO', '#Glenmark', '#nifty50']",[],"['\\u2705', '\\u2705']",https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
