Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image
M J VARMA,@jai20699,2023-09-27T23:39:32.000Z,False,"Never compare trading to a routine 9 to 6 job.

It's great to see moving markets 24/7#nifty50 #Nifty",0,0,0,96,"['#nifty50', '#Nifty']",[],[],https://pbs.twimg.com/profile_images/1692403054874877952/u-iQIMeX_normal.jpg
Unnat Bajoria,@unnatbajoria,2023-09-27T23:10:33.000Z,False,"On 28.9.23 before market open, our 3.8.23 #Indigo 2390 view of selling on rise seems to now be aligned with rising #CrudeOil prices..    #StockMarketindia #stocks #sector #stockmarketnews #stockmarkets #Nifty50",0,1,1,172,"['#Indigo', '#CrudeOil', '#StockMarketindia', '#stocks', '#sector', '#stockmarketnews', '#stockmarkets', '#Nifty50']",[],[],https://pbs.twimg.com/profile_images/1373982943475949568/9OQyyc81_normal.jpg
Nifty50,@HowISeeIt50,2023-09-27T22:48:29.000Z,False,,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:47:49.000Z,False,,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:44:45.000Z,False,,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:44:01.000Z,False,,0,0,0,4,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:43:23.000Z,False,,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:42:52.000Z,False,Elected GOP Clowns,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:41:15.000Z,False,,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:40:52.000Z,False,,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:40:32.000Z,False,,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:39:41.000Z,False,,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:38:53.000Z,False,,0,0,0,4,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:36:54.000Z,False,,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Nifty50,@HowISeeIt50,2023-09-27T22:35:13.000Z,False,Are you looking in a mirror again?,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Profitkhoj,@profitkhoj,2023-09-27T22:30:27.000Z,False,"#niftyOptions  , #finnifty    and #BankNiftyOptions   EOD Market data analysis and prediction for 28-Sept- 2023 #TRADINGTIPS #optionbuying #OptionsTrading #Optionselling #OptionChain #fno #futurestrading #nifty50",0,0,3,229,"['#niftyOptions', '#finnifty', '#BankNiftyOptions', '#TRADINGTIPS', '#optionbuying', '#OptionsTrading', '#Optionselling', '#OptionChain', '#fno', '#futurestrading', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1265730446744342529/6G1mL4mA_normal.jpg
