Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image
Encore Investment,@encore_in,2023-09-24T19:06:35.000Z,False,Stock On Radar#MTNL#IFCI#PNBGILTS#GULFPETRO**Entry only near the 20SMA line in Hourly Chart#nifty50 #SwingTrading #investing #StocksToBuy,0,0,3,675,"['#MTNL', '#IFCI', '#PNBGILTS', '#GULFPETRO', '#nifty50', '#SwingTrading', '#investing', '#StocksToBuy']",[],[],https://pbs.twimg.com/profile_images/1518412729119166464/Qtzav027_normal.jpg
sharadmishra.com,@sharadmishraa,2023-09-24T19:00:06.000Z,True,25thSept  2023 -12:30 A.M . - #Nifty & #Banknifty पर क्या कहते हैं FII Derivatives के आँकड़े? क्या हैकी राय   #jagranbusiness ##AdaniGroupstockmarket #nifty50 #banknifty #StockMarketindia #sharemarketindia #sharemarket #OptionsTrading #optionbuying #optionsstrategy… Show more,0,0,0,187,"['#Nifty', '#Banknifty', '#jagranbusiness', '#AdaniGroupstockmarket', '#nifty50', '#banknifty', '#StockMarketindia', '#sharemarketindia', '#sharemarket', '#OptionsTrading', '#optionbuying', '#optionsstrategy']",['@sharadmishraa'],[],https://pbs.twimg.com/profile_images/1567147177327349760/SAZw3uC3_normal.jpg
Mohit Gupta ( Trader/Investor ),@Baniyaseseekho,2023-09-24T18:58:03.000Z,False,Nifty 50 Analysis for 26 Sep 2023:#NiftyBank #nifty50 #trading #investing #learnings #KnowledgeIsPower,0,0,1,62,"['#NiftyBank', '#nifty50', '#trading', '#investing', '#learnings', '#KnowledgeIsPower']",[],[],https://pbs.twimg.com/profile_images/1240937478690725888/u806oxwO_normal.jpg
Dharan Shah - Don't be the Sheep!,@tradonomy,2023-09-24T18:57:20.000Z,False,"The best market indicator is VIX... if you bought the index at any time when VIX was above 60 and up to 80, you basically made the most money in the markets within the next 3 years... Remember this for next time! #vix #stockmarkets #investing #nifty50 #NASDAQ",1,0,1,137,"['#vix', '#stockmarkets', '#investing', '#nifty50', '#NASDAQ']",[],[],https://pbs.twimg.com/profile_images/1195636996393201664/9q2gcViv_normal.jpg
Varun Bansal,@varunstockideas,2023-09-24T18:55:33.000Z,False,"#Nifty has formed three black crows signaling a potential trend reversal. #DJI is down 0.3%, #NASDAQ100 is up 0.2% & #SGXNifty is down 0.4%. CMP of #Nifty50 is 19,674. My targets for #NiftyFuture (CMP: 19,705) are 19,650; 19,625; 19,585 & 19,545. Estimated profit is Rs. 5000.",0,0,0,228,"['#Nifty', '#DJI', '#NASDAQ100', '#SGXNifty', '#Nifty50', '#NiftyFuture']",[],[],https://pbs.twimg.com/profile_images/1484979645158244358/gqsbEc6A_normal.jpg
Limitless_Financials,@limitlessfinan,2023-09-24T18:42:20.000Z,False,Daily Routine  #INDvAUS #BerlinMarathon2023 #ajafey #Adani #nifty50,0,0,0,304,"['#INDvAUS', '#BerlinMarathon2023', '#ajafey', '#Adani', '#nifty50']",[],['\\U0001f494'],https://pbs.twimg.com/profile_images/1655576430720303123/5Fqs_Evn_normal.jpg
Sakshi Singh Rathore,@SakshiSingh020,2023-09-24T18:30:44.000Z,False,"Inverted H&S on 3 month Timeframe.
Looks good  #nifty50 #NiftyBank #stockmarkets #StocksInFocus",2,0,3,266,"['#nifty50', '#NiftyBank', '#stockmarkets', '#StocksInFocus']",[],['\\U0001f44d\\U0001f3fb'],https://pbs.twimg.com/profile_images/1698765379492032512/ha7tPDMd_normal.jpg
Trend Trade Edge,@trendtradeedge,2023-09-24T18:28:23.000Z,False,"Nifty50 weekly chart  
Bearish engulfing pattern#nifty50 #stockmarkets #StocksInFocus #StocksToBuy",1,0,0,79,"['#nifty50', '#stockmarkets', '#StocksInFocus', '#StocksToBuy']",[],[],https://pbs.twimg.com/profile_images/1699034651736829952/M6ekZ2wr_normal.jpg
Swing Trader,@warrenwaytrade,2023-09-24T18:28:18.000Z,False,Check out my #VBL analysis on : https://in.tradingview.com/chart/VBL/Iln9Q9wH-Varun-Beverages-Swing-trade/… #swingtrading #nifty50 #zerodha #indianstocks #bosch #swingtrader,0,0,0,101,"['#VBL', '#swingtrading', '#nifty50', '#zerodha', '#indianstocks', '#bosch', '#swingtrader']",['@TradingView'],[],https://pbs.twimg.com/profile_images/1703060579089371136/jfkKCIsB_normal.jpg
INVESTOPEDIA RSI,@investopediarsi,2023-09-24T18:27:43.000Z,False,"Stocks for Tomorrow 
Asian Paints 
M&M Finance
UPL
Eicher Motor
Lux industries
Hero Motor corp
Dabur
HUL
Britannia #stocktrading #nifty50 #banknifty #nse #BSE",0,0,2,255,"['#stocktrading', '#nifty50', '#banknifty', '#nse', '#BSE']",[],[],https://pbs.twimg.com/profile_images/1546904173257850880/3d5hPCh5_normal.jpg
Swing Trader,@warrenwaytrade,2023-09-24T18:26:09.000Z,False,Check out my #HNDFDS analysis on : https://in.tradingview.com/chart/HNDFDS/ZMagbb60-Hindustan-Foods/… #swingtrading #nifty50 #zerodha #indianstocks #bosch #swingtrader,0,0,0,124,"['#HNDFDS', '#swingtrading', '#nifty50', '#zerodha', '#indianstocks', '#bosch', '#swingtrader']",['@TradingView'],[],https://pbs.twimg.com/profile_images/1703060579089371136/jfkKCIsB_normal.jpg
Deepak Rana,@DeepakRana9,2023-09-24T18:25:11.000Z,False,#nifty50 #NiftyBank #niftyNifty 20400 soon.,0,1,1,148,"['#nifty50', '#NiftyBank', '#nifty']",[],[],https://pbs.twimg.com/profile_images/1360582863943389186/QX2HCwxX_normal.jpg
Aditya Mishra,@procaztinatorr,2023-09-24T18:20:42.000Z,False,"#nifty50 & #Banknifty looks bearish in the short term. Healthy corrections are to be expected. However in the short term only. Festive season boost and strong economy can turn the tides again and the markets will begin to rally eventually. 
Its time for some bear action",0,0,0,104,"['#nifty50', '#Banknifty']",[],[],https://pbs.twimg.com/profile_images/1663539492656148487/wFD88GZC_normal.png
Stock Shorts,@sTocksHortsiNd,2023-09-24T18:20:11.000Z,False,"Are high dividend paying stocks the best ones?
Lets thread!

Dividend
-- Is a share of a company's profits that is paid out to its shareholders.
-- Paid out of a company's net income after taxes.
[1/n]#StockMarketindia #MarketUpdate #nifty50 #BSE #nseindia #InvestInIndia #Nifty",1,1,0,244,"['#StockMarketindia', '#MarketUpdate', '#nifty50', '#BSE', '#nseindia', '#InvestInIndia', '#Nifty']",[],[],https://pbs.twimg.com/profile_images/1659311338362118146/jFriIEVU_normal.jpg
Anupam Dutta,@pangramtech,2023-09-24T18:19:06.000Z,False,"Closing on 22-09-2023: Nifty September Futures at 19708.25 and Gift Nifty Futures at 19702.  I'm watching closely! If we can keep above 19400 until 28-09-2023 (Expiry), chances are high for another move towards 20000. Remember, trading involves risks. #nifty50",0,1,0,219,['#nifty50'],[],['\\U0001f4c8'],https://pbs.twimg.com/profile_images/1707679552733134848/dkK2C2JA_normal.jpg
Yogi,@Nifty50_INVEST,2023-09-24T18:15:50.000Z,False,Om shanti ,0,0,0,24,[],[],['\\U0001f64f'],https://pbs.twimg.com/profile_images/1433813406469877760/KgzliEXK_normal.jpg
Joel Kv,@stoxtrainer,2023-09-24T18:12:28.000Z,True,#GLS is consolidating for short term; Entry above 681 with expected profits 12%; Strict SL 600(Weak) #StocksInFocus #JPMorgan #StockMarketindia #LUNC #sensex #StockToWatch #PSUBanks #deltacorp #nifty50 #HDFC #intradaytrading #StocksToTrade #IncomeTax #stockmarketcrash #Zerodha,0,2,6,"1,130","['#GLS', '#StocksInFocus', '#JPMorgan', '#StockMarketindia', '#LUNC', '#sensex', '#StockToWatch', '#PSUBanks', '#deltacorp', '#nifty50', '#HDFC', '#intradaytrading', '#StocksToTrade', '#IncomeTax', '#stockmarketcrash', '#Zerodha']",[],[],https://pbs.twimg.com/profile_images/1696539043952312321/deSniuAM_normal.jpg
Sk Singh,@niftystksonly,2023-09-24T18:12:09.000Z,False,#NIFTY50 #newsletter for 25th Sep 2023.#BAJAJFINANCE  board meeting on 5th oct 2023 to raise funds through Prefrential issue & QIP.,1,1,0,49,"['#NIFTY50', '#newsletter', '#BAJAJFINANCE']",[],[],https://pbs.twimg.com/profile_images/1705156445195628544/EE4On9Qq_normal.jpg
SAAHIL GREWAL,@Grewal988,2023-09-24T18:11:18.000Z,True,"  Veer, I can update, but I need to take care of the people in the free group first. Now they know how I trade, and the problem is that every new trader wants to make 50k in 1 day in #nifty50 #finnifty or in #NiftyBank  and its impossible in #stockmarket & It's hard… Show more",0,0,2,99,"['#nifty50', '#finnifty', '#NiftyBank', '#stockmarket']",['@Gauravtraderr'],[],https://pbs.twimg.com/profile_images/1695507874200633344/nlFaL0WV_normal.jpg
Ashoka Saini,@ashoka_saini,2023-09-24T18:09:17.000Z,False,#nifty50 Support at 19600 DCB & 19400 DCB,0,1,1,135,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1655613215081127936/p9PLyHXT_normal.jpg
Jitesh Kumar,@jitesht8687,2023-09-24T18:08:14.000Z,True,Don't be greedy Telegram - https://t.me/InvestwithJitesh…#nifty50 #NiftyBank #stockmarkets #optiontrading #forextrading,1,0,1,90,"['#nifty50', '#NiftyBank', '#stockmarkets', '#optiontrading', '#forextrading']",[],"['\\U0001f49a', '\\U0001f4af']",https://pbs.twimg.com/profile_images/1670135684966010883/W_zLR25i_normal.jpg
TheTradingDad,@TheTradingDad7,2023-09-24T18:03:58.000Z,False,5. If any gap down opens we will be closely looking at 19500 levels to hit above level buyers stoploss and then bounce back#india #StockMarket #NIFTY #nifty50 #trading #options,0,0,4,190,"['#india', '#StockMarket', '#NIFTY', '#nifty50', '#trading', '#options']",[],['\\u2705'],https://pbs.twimg.com/profile_images/1441657794818547713/zg0fZwfz_normal.jpg
mani kumar,@mani52054,2023-09-24T17:52:41.000Z,False,Tomorrow #Banknifty Opening??? [ 25th Sept ]#niftybank #sensex #index #nifty50 #stock,0,0,0,156,"['#Banknifty', '#niftybank', '#sensex', '#index', '#nifty50', '#stock']",[],[],https://pbs.twimg.com/profile_images/1153544686818099200/Uv_yQ109_normal.jpg
Sanket,@SanYmation,2023-09-24T17:49:48.000Z,False,"Technical view:
- Having placed near the crucial lower supports, there is a possibility of a minor upside bounce from the support of 21DMA
- The key support level is at 19,600. On the upside, 19,800 is expected to be a resistance level.#optiontrading #nifty50",0,0,0,57,"['#optiontrading', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1522980038802821121/1QGRjooh_normal.jpg
kgopz,@kgopz,2023-09-24T17:51:31.000Z,False, Calculation of VIX is derived from options prices and a lower value means investors are expecting lower volatility in Nifty 50. Value of 10.66 means that the market is expecting the Nifty to move (up/down) by 10.66% in the next 30days. That's super-low volatility,0,0,1,71,[],['@sreenivasareddy'],[],https://pbs.twimg.com/profile_images/1695716053924376576/z3wz0f1m_normal.jpg
mani kumar,@mani52054,2023-09-24T17:48:17.000Z,False,"Dr Reddy Labs 2% Down  [Falling Non Stop ]

[ Watch Detailed Analysis ] https://youtu.be/YqnEZMphljcJoin for intraday #telegram https://t.me/Banknifty_Intraday_Trade… #btst #stockmarket #stocks #trading #nifty50 #trendingreels #hdfcbank #Breakout  #TrendingNow  #stock #SwingTrading",0,1,0,310,"['#telegram', '#btst', '#stockmarket', '#stocks', '#trading', '#nifty50', '#trendingreels', '#hdfcbank', '#Breakout', '#TrendingNow', '#stock', '#SwingTrading']",[],"['\\U0001f975', '\\U0001f447', '\\U0001f447', '\\U0001f447', '\\U0001f447']",https://pbs.twimg.com/profile_images/1153544686818099200/Uv_yQ109_normal.jpg
mani kumar,@mani52054,2023-09-24T17:46:54.000Z,False,"Dr Reddy Labs 2% Down  [Falling Non Stop ]

[ Watch Detailed Analysis ] https://youtu.be/YqnEZMphljcJoin for intraday #telegram https://t.me/Banknifty_Intraday_Trade… #btst #stockmarket #stocks #trading #nifty50 #trendingreels #hdfcbank #Breakout  #TrendingNow  #stock #SwingTrading #",0,1,0,295,"['#telegram', '#btst', '#stockmarket', '#stocks', '#trading', '#nifty50', '#trendingreels', '#hdfcbank', '#Breakout', '#TrendingNow', '#stock', '#SwingTrading']",[],"['\\U0001f975', '\\U0001f447', '\\U0001f447']",https://pbs.twimg.com/profile_images/1153544686818099200/Uv_yQ109_normal.jpg
Jitesh Kumar,@jitesht8687,2023-09-24T17:44:17.000Z,True,"Option Chain Analysis:- #nifty50Join here for further updates - https://t.me/InvestwithJitesh…• Highest call side open interest is at 19800 & highest put side open interest is at 19700

• Aggressive call writing is witnessed in 19700/19800 strikes which indicates a negative… Show more",0,0,1,113,['#nifty50'],[],['\\U0001f4ab'],https://pbs.twimg.com/profile_images/1670135684966010883/W_zLR25i_normal.jpg
Bitcoin Analyst,@Bitcoin_World20,2023-09-24T17:43:49.000Z,True,Most of the time gaps ruins your plans.#nifty50 #optiontrading #NiftyBank,0,0,13,742,"['#nifty50', '#optiontrading', '#NiftyBank']",[],[],https://pbs.twimg.com/profile_images/1703981999713841152/9bFFhds0_normal.jpg
Law is supreme,@MasterofTexas,2023-09-24T17:43:25.000Z,False,I will deposit into the bank asap.and buy nifty 50 stocks from Indian emerging stock market,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1705139759654531072/uOxYlk-l_normal.jpg
